Nume,Email,Judet,Telefon,Tip
"MACIN",primaria_macin@yahoo.com,TULCEA,,Primarie Oras
"SULINA",sulina_prim@yahoo.com,TULCEA,,Primarie Oras
"BAIA",primariabaia@yahoo.com,TULCEA,,Primarie
"BEIDAUD",primariabeidaud@yahoo.com,TULCEA,,Primarie
"BESTEPE",primaria.bestepe@yahoo.com,TULCEA,,Primarie
"C.A. ROSETTI",primariarosetti@gmail.com,TULCEA,,Primarie
"CARCALIU",primaria_carcaliu@yahoo.com,TULCEA,,Primarie
"CASIMCEA",casimceaprimaria@yahoo.com,TULCEA,,Primarie
"CEAMURLIA DE JOS",primariaceamurlia@yahoo.com,TULCEA,,Primarie
"CEATALCHIOI",primariaceatalchioi@gmail.com,TULCEA,,Primarie
"CERNA",primariacernatl@yahoo.com,TULCEA,,Primarie
"CHILIA VECHE",primaria_chilia_veche@yahoo.com,TULCEA,,Primarie
"CIUCUROVA",ciucurova_tl@primariaonline.ro,TULCEA,,Primarie
"CRISAN",primariacrisan@gmail.com,TULCEA,,Primarie
"DAENI",primariadaeni@yahoo.com,TULCEA,,Primarie
"DOROBANTU",consiliul_dorobantu@yahoo.com,TULCEA,,Primarie
"FRECATEI",primaria_frecatei@yahoo.com,TULCEA,,Primarie
"GRECI",primariacomuneigreci@yahoo.com,TULCEA,,Primarie
"GRINDU",primaria.grindu@yahoo.com,TULCEA,,Primarie
"HAMCEARCA",primariahamcearca@yahoo.com,TULCEA,,Primarie
"HORIA",horiaprimaria@yahoo.com,TULCEA,,Primarie
"I.C.BRATIANU",primaria_icbratianu@yahoo.com,TULCEA,,Primarie
"IZVOARELE",primariaizvoareletl@yahoo.com,TULCEA,,Primarie
"JIJILA",prmrjijila@yahoo.com,TULCEA,,Primarie
"JURILOVCA",primariajurilovca@yahoo.com,TULCEA,,Primarie
"LUNCAVITA",primarialuncavita@yahoo.com,TULCEA,,Primarie
"MAHMUDIA",primaria@mahmudia.ro,TULCEA,,Primarie
"MALIUC",primaria.maliuc@yahoo.com,TULCEA,,Primarie
"MIHAI BRAVU",primaria_mihaibravu@yahoo.com,TULCEA,,Primarie
"MIHAIL KOGALNICEANU",prkogalniceanu@yahoo.com,TULCEA,,Primarie
"MURIGHIOL",primaria_murighiol@yahoo.com,TULCEA,,Primarie
"NALBANT",primaria_nalbant@yahoo.com,TULCEA,,Primarie
"NICULITEL",primarianiculitel@yahoo.com,TULCEA,,Primarie
"NUFARU",office@primarianufaru.ro,TULCEA,,Primarie
"OSTROV",primariaostrovtl@yahoo.com,TULCEA,,Primarie
"PARDINA",prim_pardina@zappmobile.ro,TULCEA,,Primarie
"PECENEAGA",primaria_peceneaga@yahoo.com,TULCEA,,Primarie
"SARICHIOI",primariasarichioi2@yahoo.com,TULCEA,,Primarie
"SFANTU GHEORGHE",primaria_sf.gheorghe_delta@yahoo.com,TULCEA,,Primarie
"SLAVA CERCHEZA",primariasc@yahoo.com,TULCEA,,Primarie
"SMARDAN",psmardan@kvs.ro,TULCEA,,Primarie
"SOMOVA",primaria.somova@yahoo.com,TULCEA,,Primarie
"STEJARU",primaria_stejaru@yahoo.com,TULCEA,,Primarie
"TOPOLOG",primaria_topolog@yahoo.com,TULCEA,,Primarie
"TURCOAIA",primariaturcoaiatl@yahoo.com,TULCEA,,Primarie
"VACARENI",primariavacareni@yahoo.com,TULCEA,,Primarie
"VALEA NUCARILOR",valeanucarilor@yahoo.com,TULCEA,,Primarie
"VALEA TEILOR",primaria_vt@yahoo.com,TULCEA,,Primarie
"RAMNICU VALCEA",primaria@primariavl.ro,VALCEA,,Primarie Municipiu
"DRAGASANI",primariadragasani@yahoo.com,VALCEA,,Primarie Municipiu
"BABENI",primaria_babeni@yahoo.com,VALCEA,,Primarie Oras
"BAILE GOVORA",primaria@primaria-baile-govora.ro,VALCEA,,Primarie Oras
"BAILE OLANESTI",primariaolanesti@artelecom.net,VALCEA,,Primarie Oras
"BALCESTI",balcestivalcea@yahoo.com,VALCEA,,Primarie Oras
"BERBESTI",primaria_berbestivl2006@yahoo.com,VALCEA,,Primarie Oras
"BREZOI",primaria_oras_brezoi@yahoo.com,VALCEA,,Primarie Oras
"CALIMANESTI",primaria_calimanesti@yahoo.com,VALCEA,,Primarie Oras
"HOREZU",primaria@orasul-horezu.ro,VALCEA,,Primarie Oras
"OCNELE MARI",oc_mari@onix.ro,VALCEA,,Primarie Oras
"ALUNU",primaria_alunu@yahoo.com,VALCEA,,Primarie
"AMARASTI",primaria_amarasti@yahoo.com,VALCEA,,Primarie
"BARBATESTI",primaria_barbatesti@yahoo.com,VALCEA,,Primarie
"BERISLAVESTI",primariaberislavesti@yahoo.com,VALCEA,,Primarie
"BOISOARA",primaria_boisoara@yahoo.com,VALCEA,,Primarie
"BUDESTI",primarbudesti@clicknet.ro,VALCEA,,Primarie
"BUJORENI",primaria_combujoreni@yahoo.com,VALCEA,,Primarie
"BUNESTI",primaria_bunesti@yahoo.com,VALCEA,,Primarie
"CAINENI",primaria_caineni08@yahoo.com,VALCEA,,Primarie
"CERNISOARA",primaria_cernisoara@yahoo.com,VALCEA,,Primarie
"COPACENI",primariacopaceni@yahoo.com,VALCEA,,Primarie
"COSTESTI",primaria_costesti@yahoo.com,VALCEA,,Primarie
"CRETENI",primariacreteni@yahoo.com,VALCEA,,Primarie
"DAESTI",daesti@onix.ro,VALCEA,,Primarie
"DANICEI",pdanicei@yahoo.com,VALCEA,,Primarie
"DICULESTI",diculestiprimarie@yahoo.com,VALCEA,,Primarie
"DRAGOESTI",primaridragoesti@yahoo.com,VALCEA,,Primarie
"FARTATESTI",primariafartatesti@yahoo.com,VALCEA,,Primarie
"FAURESTI",primariafauresti@yahoo.com,VALCEA,,Primarie
"FRANCESTI",francestiprimaria@yahoo.com,VALCEA,,Primarie
"GALICEA",primaria_galicea@yahoo.com,VALCEA,,Primarie
"GHIOROIU",primariaghioroiu2010@gmail.com,VALCEA,,Primarie
"GLAVILE",primariaglavile@yahoo.com,VALCEA,,Primarie
"GOLESTI",primaria_golesti@yahoo.com,VALCEA,,Primarie
"GRADISTEA",primariagradistea@yahoo.com,VALCEA,,Primarie
"GUSOENI",primaria_gusoieni@yahoo.com,VALCEA,,Primarie
"IONESTI",primaria_ionesti_vl@yahoo.com,VALCEA,,Primarie
"LACUSTENI",primarialacusteni@yahoo.com,VALCEA,,Primarie
"LADESTI",pladesti@yahoo.com,VALCEA,,Primarie
"LALOSU",primarialalosu@yahoo.com,VALCEA,,Primarie
"LAPUSATA",primarialapusata@yahoo.com,VALCEA,,Primarie
"LIVEZI",primarialivezi@yahoo.com,VALCEA,,Primarie
"LUNGESTI",primar_lungesti@yahoo.com,VALCEA,,Primarie
"MACIUCA",comunamaciuca@yahoo.com,VALCEA,,Primarie
"MADULARI",primaria.madulari@yahoo.com,VALCEA,,Primarie
"MALAIA",primariamalaia@yahoo.com,VALCEA,,Primarie
"MALDARESTI",primariamaldaresti@yahoo.com,VALCEA,,Primarie
"MATEESTI",primaria.mateesti@yahoo.com,VALCEA,,Primarie
"MIHAESTI",primariamihaesti@yahoo.com,VALCEA,,Primarie
"MILCOIU",primaria_milcoiu@yahoo.com,VALCEA,,Primarie
"MITROFANI",primariamitrofani@yahoo.com,VALCEA,,Primarie
"MUEREASCA",primaria_muereasca@yahoo.com,VALCEA,,Primarie
"NICOLAE BALCESCU",nic_balcescu@yahoo.com,VALCEA,,Primarie
"OLANU",primariaolanu@yahoo.com,VALCEA,,Primarie
"ORLESTI",primariaorlesti@yahoo.com,VALCEA,,Primarie
"OTESANI",pr.otesani@yahoo.com,VALCEA,,Primarie
"PAUSESTI",primariapausestiotasau@yahoo.com,VALCEA,,Primarie
"PAUSESTI-MAGLASI",primaria_pausestimg@yahoo.com,VALCEA,,Primarie
"PERISANI",primaria_perisani@yahoo.com,VALCEA,,Primarie
"PESCEANA",primaria_pesceana@yahoo.com,VALCEA,,Primarie
"PIETRARI",primariapietrari@yahoo.com,VALCEA,,Primarie
"POPESTI",primariapopestivl@yahoo.com,VALCEA,,Primarie
"PRUNDENI",primprud@yahoo.com,VALCEA,,Primarie
"RACOVITA",primracovita@yahoo.com,VALCEA,,Primarie
"ROESTI",primroesti@yahoo.com,VALCEA,,Primarie
"ROSIILE",primariarosiile_vl@yahoo.com,VALCEA,,Primarie
"RUNCU",primaria_runcu@yahoo.com,VALCEA,,Primarie
"SALATRUCEL",primariasalatrucel@yahoo.com,VALCEA,,Primarie
"SCUNDU",primaria_scundu@yahoo.com,VALCEA,,Primarie
"SINESTI",primaria_sinesti@yahoo.com,VALCEA,,Primarie
"SIRINEASA",primaria.sirineasa@yahoo.com,VALCEA,,Primarie
"SLATIOARA",primaria_slatioara@yahoo.com,VALCEA,,Primarie
"STANESTI",primaria@primariastanestivl.ro,VALCEA,,Primarie
"STEFANESTI",primariastefanesti@yahoo.com,VALCEA,,Primarie
"STOENESTI",primaria.stoenesti@yahoo.com,VALCEA,,Primarie
"STOILESTI",primariastoilesti@yahoo.com,VALCEA,,Primarie
"STROESTI",primariastroesti@yahoo.com,VALCEA,,Primarie
"SUSANI",primariasusani@yahoo.com,VALCEA,,Primarie
"SUTESTI",sutesitvl@yahoo.com,VALCEA,,Primarie
"TETOIU",primariatetoiu@yahoo.com,VALCEA,,Primarie
"TITESTI",primtitesti@yahoo.com,VALCEA,,Primarie
"TOMSANI",primariatomsanivl@yahoo.com,VALCEA,,Primarie
"VAIDEENI",primaria.vaideeni@yahoo.com,VALCEA,,Primarie
"VALEA MARE",as.social_primariavaleamare@yahoo.com,VALCEA,,Primarie
"VLADESTI",primaria.vladesti@gmail.com,VALCEA,,Primarie
"VOICESTI",primarie_voicesti@yahoo.com,VALCEA,,Primarie
"VOINEASA",prvoineasa@yahoo.com,VALCEA,,Primarie
"ZATRENI",primaria_zatreni@yahoo.com,VALCEA,,Primarie
"VASLUI",pmv@primariavaslui.ro,VASLUI,,Primarie Municipiu
"BARLAD",informatica@primariabarlad.ro,VASLUI,,Primarie Municipiu
"HUSI",primar@primariahusi.ro,VASLUI,,Primarie Municipiu
"MURGENI",secretarmurgeni@yahoo.com,VASLUI,,Primarie Oras
"NEGRESTI",consiliullocalnegresti@gmail.com,VASLUI,,Primarie Oras
"ALBESTI",chicireanu_mioara@yahoo.com,VASLUI,,Primarie
"ALEXANDRU VLAHUTA",primariavlahuta@yahoo.com,VASLUI,,Primarie
"ARSURA",primaria.arsura@yahoo.com,VASLUI,,Primarie
"BACANI",primariabacani@yahoo.com,VASLUI,,Primarie
"BACESTI",primaria.bacesti@yahoo.com,VASLUI,,Primarie
"BALTENI",primariabaltenivs@yahoo.com,VASLUI,,Primarie
"BEREZENI",berezeniprimaria@yahoo.com,VASLUI,,Primarie
"BLAGESTI",primariablagesti@gmail.com,VASLUI,,Primarie
"BOGDANA",primaria_bogdana@yahoo.com,VASLUI,,Primarie
"BOGDANESTI",primbogdanesti@yahoo.com,VASLUI,,Primarie
"BOTESTI",secretar@primariabotesti.ro,VASLUI,,Primarie
"COROIESTI",primariacoroiesti_2007@yahoo.com,VASLUI,,Primarie
"COSTESTI",primariacostesti@clicknet.ro,VASLUI,,Primarie
"CRETESTI",primariacretesti@gmail.com,VASLUI,,Primarie
"DANESTI",primar.danesti.vaslui@gmail.com,VASLUI,,Primarie
"DELENI",primaria@delenivaslui.ro,VASLUI,,Primarie
"DELESTI",primariadelesti@yahoo.com,VASLUI,,Primarie
"DIMITRIE CANTEMIR",primariadtcm@yahoo.com,VASLUI,,Primarie
"DODESTI",primariadodesti@yahoo.com,VASLUI,,Primarie
"DRAGOMIRESTI",primariadragomirestivs@gmail.com,VASLUI,,Primarie
"DRANCENI",primariacomuneidranceni@yahoo.com,VASLUI,,Primarie
"DUDA-EPURENI",primaria_duda_epureni@yahoo.com,VASLUI,,Primarie
"DUMESTI",dumestivs.primarie@yahoo.co.uk,VASLUI,,Primarie
"EPURENI",contact@primariaepureni.ro,VASLUI,,Primarie
"FALCIU",primariafalciu@yahoo.com,VASLUI,,Primarie
"FERESTI",primaria_feresti@yahoo.com,VASLUI,,Primarie
"FRUNTISENI",primariafruntiseni@yahoo.com,VASLUI,,Primarie
"GAGESTI",primariagagesti@yahoo.com,VASLUI,,Primarie
"GARCENI",primariagirceni@gmail.com,VASLUI,,Primarie
"GHERGHESTI",primaria_gherghesti@yahoo.com,VASLUI,,Primarie
"GRIVITA",primaria_grivita2000@yahoo.com,VASLUI,,Primarie
"HOCENI",hoceniprimaria@yahoo.com,VASLUI,,Primarie
"IANA",primaria_iana@yahoo.com,VASLUI,,Primarie
"IBANESTI",primaria_ibanesti_vs@yahoo.com,VASLUI,,Primarie
"IVANESTI",ivanesti_vs@yahoo.com,VASLUI,,Primarie
"IVESTI",primaria_ivesti@yahoo.com,VASLUI,,Primarie
"LAZA",primarialaza@yahoo.com,VASLUI,,Primarie
"LIPOVAT",primarialipovat@yahoo.co.uk,VASLUI,,Primarie
"LUNCA BANULUI",primarialuncabanului@yahoo.com,VASLUI,,Primarie
"MALUSTENI",primaria_malusteni@yahoo.com,VASLUI,,Primarie
"MUNTENII DE JOS",office@munteniidejos.ro,VASLUI,,Primarie
"MUNTENII DE SUS",rodica_buhus@yahoo.com,VASLUI,,Primarie
"OLTENESTI",primaria_oltenesti@yahoo.com,VASLUI,,Primarie
"OSESTI",primaria_osesti@yahoo.com,VASLUI,,Primarie
"PADURENI",cons.local_padureni@yahoo.com,VASLUI,,Primarie
"PERIENI",primariaperieni@yahoo.com,VASLUI,,Primarie
"POCHIDIA",pochidia@yahoo.com,VASLUI,,Primarie
"POGANA",primariapogana@yahoo.com,VASLUI,,Primarie
"POGONESTI",juris_best@yahoo.com,VASLUI,,Primarie
"POIENESTI",primaria_poienesti@yahoo.com,VASLUI,,Primarie
"PUIESTI",primariapuiesti@gmail.com,VASLUI,,Primarie
"PUNGESTI",primaria_pungesti@yahoo.com,VASLUI,,Primarie
"PUSCASI",primariapuscasi@yahoo.com,VASLUI,,Primarie
"RAFAILA",contact@rafaila.ro,VASLUI,,Primarie
"REBRICEA",primariarebricea_vs@yahoo.com,VASLUI,,Primarie
"ROSIESTI",primrosiesti@yahoo.com,VASLUI,,Primarie
"SOLESTI",primariasolesti@rdslink.ro,VASLUI,,Primarie
"STEFAN CEL MARE",primaria@stefancelmarevaslui.ro,VASLUI,,Primarie
"SULETEA",primarie@suletea.ro,VASLUI,,Primarie
"TACUTA",primariatacuta@yahoo.com,VASLUI,,Primarie
"TANACU",tanacu_primaria@yahoo.com,VASLUI,,Primarie
"TATARANI",primaria_tatarani@yahoo.com,VASLUI,,Primarie
"TODIRESTI",primariatodiresti2006@yahoo.com,VASLUI,,Primarie
"TUTOVA",primariatutova@yahoo.com,VASLUI,,Primarie
"VETRISOAIA",primariavetrisoaia@yahoo.com,VASLUI,,Primarie
"VIISOARA",primaria_viisoara_vs@yahoo.com,VASLUI,,Primarie
"VINDEREI",vindereiprimaria@yahoo.com,VASLUI,,Primarie
"VOINESTI",primariavoinesti2007@yahoo.com,VASLUI,,Primarie
"VULTURESTI",primaria.vulturesti@yahoo.com,VASLUI,,Primarie
"VUTCANI",primariavutcani@yahoo.com,VASLUI,,Primarie
"ZAPODENI",primaria_zapodeni_vaslui@yahoo.fr,VASLUI,,Primarie
"ZORLENI",primarie@zorleni.ro,VASLUI,,Primarie
"ADJUD",primariaadjud@gmail.com,VRANCEA,,Primarie Municipiu
"PANCIU",primaria.panciu@vrancea.info,VRANCEA,,Primarie Oras
"BARSESTI",primarie@primariabirsesti.ro,VRANCEA,,Primarie
"BILIESTI",contact@primariabiliesti.ro,VRANCEA,,Primarie
"BOGHESTI",secretar@boghesti.ro,VRANCEA,,Primarie
"BORDESTI",primariabordesti@yahoo.com,VRANCEA,,Primarie
"BROSTENI",primariabrosteni@yahoo.com,VRANCEA,,Primarie
"CAMPINEANCA",primaria.campineanca@yahoo.com,VRANCEA,,Primarie
"CAMPURI",contact@primariacimpuri.ro,VRANCEA,,Primarie
"CARLIGELE",cirligeleprimaria@yahoo.com,VRANCEA,,Primarie
"CIORASTI",primariaciorasti@yahoo.com,VRANCEA,,Primarie
"CORBITA",primarie@primariacorbita.ro,VRANCEA,,Primarie
"COTESTI",primaria_cotesti@yahoo.com,VRANCEA,,Primarie
"DUMBRAVENI",chiritag@yahoo.com,VRANCEA,,Primarie
"DUMITRESTI",primariadumitresti@yahoo.com,VRANCEA,,Primarie
"FITIONESTI",primar@fitionesti.ro,VRANCEA,,Primarie
"GOLESTI",primariagolesti@yahoo.com,VRANCEA,,Primarie
"GOLOGANU",primariagologanu@yahoo.com,VRANCEA,,Primarie
"GUGESTI",primariagugesti@yahoo.com,VRANCEA,,Primarie
"HOMOCEA",primariahomocea@yahoo.com,VRANCEA,,Primarie
"JARISTEA",primaria_jaristea@yahoo.com,VRANCEA,,Primarie
"JITIA",primarie@jitia.infoprimarie.ro,VRANCEA,,Primarie
"MERA",contact@mera.primarievn.ro,VRANCEA,,Primarie
"NARUJA",primaria_naruja@yahoo.com,VRANCEA,,Primarie
"NEGRILESTI",primaria.negrilesti@yahoo.com,VRANCEA,,Primarie
"NEREJU",primarianereju@yahoo.com,VRANCEA,,Primarie
"NISTORESTI",primarianistoresti@yahoo.com,VRANCEA,,Primarie
"PALTIN",secretarpaltin@yahoo.com,VRANCEA,,Primarie
"PAULESTI",primariapaulesti@yahoo.com,VRANCEA,,Primarie
"PAUNESTI",primaria@paunesti.ro,VRANCEA,,Primarie
"PLOSCUTENI",primariaploscuteni@yahoo.com,VRANCEA,,Primarie
"POIANA CRISTEI",poianacristeiprimaria@yahoo.com,VRANCEA,,Primarie
"POPESTI",prim_popesti@yahoo.com,VRANCEA,,Primarie
"PUFESTI",primaria_pufesti@yahoo.com,VRANCEA,,Primarie
"RACOASA",primaria_racoasa2008@yahoo.com,VRANCEA,,Primarie
"REGHIU",secretarull@yahoo.com,VRANCEA,,Primarie
"RUGINESTI",pr_ruginesti@yahoo.com,VRANCEA,,Primarie
"SIHLEA",primar@sihlea.primarievrancea.ro,VRANCEA,,Primarie
"SLOBOZIA CIORASTI",primaria_sloboziaciorasti@yahoo.com,VRANCEA,,Primarie
"SOVEJA",primariasoveja@yahoo.com,VRANCEA,,Primarie
"SPULBER",primariaspulber@yahoo.com,VRANCEA,,Primarie
"SURAIA",primaria.suraia@yahoo.com,VRANCEA,,Primarie
"TAMBOESTI",primaria_timboesti@yahoo.com,VRANCEA,,Primarie
"TANASOAIA",primariatanasoaia@vrancea.info,VRANCEA,,Primarie
"TATARANU",primariatataranu@yahoo.com,VRANCEA,,Primarie
"TULNICI",primarie_tulnici@yahoo.com,VRANCEA,,Primarie
"VALEA SARII",primariavaleasarii@yahoo.com,VRANCEA,,Primarie
"VARTESCOIU",primar@virtescoiu.ro,VRANCEA,,Primarie
"VIDRA",primarie@primariavidravn.ro,VRANCEA,,Primarie
"VINTILEASCA",ginabacioiu@yahoo.com,VRANCEA,,Primarie
"VRANCIOAIA",primariavrincioaia@yahoo.com,VRANCEA,,Primarie
"VULTURU",primariavulturu@yahoo.com,VRANCEA,,Primarie
"Alba",prefectura@prefecturaalba.ro,Alba,,Prefectura
"Arad",pja@prefecturaarad.ro,Arad,,Prefectura
"Argeș",relatii.publice@prefecturaarges.ro,Argeș,,Prefectura
"Bacău",secretariat@prefecturabacau.ro,Bacău,,Prefectura
"Bihor",registratura@prefecturabihor.ro,Bihor,,Prefectura
"Bistrita Năsăud",inform_publice@prefecturabn.ro,Bistrita Năsăud,,Prefectura
"Botoșani",email@prefecturabotosani.ro,Botoșani,,Prefectura
"Brăila",informatiipublice@prefecturabraila.ro,Brăila,,Prefectura
"Brașov",cabinet.prefect@prefecturabrasov.ro,Brașov,,Prefectura
"București",cancelarie.prefect.ipb@mai.gov.ro,București,,Prefectura
"Buzău",prefect@prefecturabuzau.ro,Buzău,,Prefectura
"Călărași",prefectura@prefecturacalarasi.ro,Călărași,,Prefectura
"Caraș-Severin",prefect@prefcs.ro,Caraș-Severin,,Prefectura
"Cluj-Napoca",prefectura@prefecturacluj.ro,Cluj-Napoca,,Prefectura
"Constanța",cancelarie@prefecturaconstanta.ro,Constanța,,Prefectura
"Covasna",cabinetulprefectului@prefecturacv.ro,Covasna,,Prefectura
"Dâmbovița",secretariat.ipdb@mai.gov.ro,,Dâmbovița,,Prefectura
"Dolj",office@prefecturadolj.ro,Dolj,,Prefectura
"Galați",prefect@prefecturagalati.ro,Galați,,Prefectura
"Giurgiu",secretariat1@prefecturagiurgiu.ro,Giurgiu,,Prefectura
"Gorj",prefect@prefecturagorj.ro,Gorj,,Prefectura
"Harghita",office@prefecturahr.ro,Harghita,,Prefectura
"Hunedoara",cancelarie@prefecturahunedoara.ro,Hunedoara,,Prefectura
"Ialomița",cancelarie@prefecturaialomita.ro;,Ialomița,,Prefectura
"Iași",contact@prefecturaiasi.ro,Iași,,Prefectura
"Ilfov",cancelarie@prefecturailfov.ro,Ilfov,,Prefectura
"Maramureș",prefect@prefecturamaramureş.ro,Maramureș,,Prefectura
"Mehedinți",prefect@prefecturamehedinti.ro,Mehedinți,,Prefectura
"Mureș",prefect@prefecturamures.ro,Mureș,,Prefectura
"Neamț",office@prefecturaneamt.ro,Neamț,,Prefectura
"Olt",prefectura@prefecturaolt.ro,Olt,,Prefectura
"Prahova",prahova.gov@rdsmail.ro,Prahova,,Prefectura
"Salaj",psj@prefecturasalaj.ro,Salaj,,Prefectura
"Satu Mare",contact@prefecturasatumare.ro,Satu Mare,,Prefectura
"Sibiu",institutiaprefectului@prefecturasibiu.ro,Sibiu,,Prefectura
"Suceava",prefsv@prefecturasuceava.ro,Suceava,,Prefectura
"Teleorman",office@prefectura-teleorman.ro,Teleorman,,Prefectura
"Timiș",contact@prefecturatimis.ro,Timiș,,Prefectura
"Tulcea",directorcabinet@prefecturatulcea.ro,Tulcea,,Prefectura
"Vâlcea",prefect@prefecturavalcea.ro,Vâlcea,,Prefectura
"Vaslui",prefectura@prefecturavaslui.ro,Vaslui,,Prefectura
"Vrancea",prefectura@prefecturavrancea.ro,Vrancea,,Prefectura
"Alba",cjalba@cjalba.ro,Alba,,Consiliu Judetean
"Arad",consiliul@cjarad.ro,Arad,,Consiliu Judetean
"Argeș",ionelvoica@yahoo.com,Argeș,,Consiliu Judetean
"Bacău",presedinte@csjbacau.ro,Bacău,,Consiliu Judetean
"Bihor",registratura@cjbihor.ro,Bihor,,Consiliu Judetean
"Bistrita Năsăud",cjbn@cjbn.ro,Bistrita Năsăud,,Consiliu Judetean
"Botoșani",consiliu@cjbotosani.ro,Botoșani,,Consiliu Judetean
"Brăila",consiliu@cjbraila.ro,Brăila,,Consiliu Judetean
"Brașov",relatii.publice.cj@judbrasov.ro,Brașov,,Consiliu Judetean
"Buzău",cjbuzau@cjbuzau.ro,Buzău,,Consiliu Judetean
"Călărași",cjcalarasi@calarasi.ro,Călărași,,Consiliu Judetean
"Caraș-Severin",cjcs@cjcs.ro,Caraș-Severin,,Consiliu Judetean
"Cluj-Napoca",cjc@cjcluj.ro,Cluj-Napoca,,Consiliu Judetean
"Constanța",consjud@cjc.ro,Constanța,,Consiliu Judetean
"Covasna",office@kvmt.ro,Covasna,,Consiliu Judetean
"Dâmbovița",consjdb@cjd.ro,Dâmbovița,,Consiliu Judetean
"Dolj",contact@cjdolj.ro,Dolj,,Consiliu Judetean
"Galați",conducere@cjgalati.ro,Galați,,Consiliu Judetean
"Giurgiu",cjg@cjgiurgiu.ro,Giurgiu,,Consiliu Judetean
"Gorj",consjud@cjgorj.ro,Gorj,,Consiliu Judetean
"Harghita",info@judetulharghita.ro,Harghita,,Consiliu Judetean
"Hunedoara",cjh@cjhunedoara.ro,Hunedoara,,Consiliu Judetean
"Ialomița",cji@cicnet.ro,Ialomița,,Consiliu Judetean
"Iași",ghiseu.unic@icc.ro,Iași,,Consiliu Judetean
"Ilfov",cjilfov@cjilfov.ro,Ilfov,,Consiliu Judetean
"Maramureș",office@maramures.ro,Maramureș,,Consiliu Judetean
"Mehedinți",public@cjmehedinti.ro,Mehedinți,,Consiliu Judetean
"Mureș",cjmures@cjmures.ro,Mureș,,Consiliu Judetean
"Neamț",cons.judetean@cjneamt.ro,Neamț,,Consiliu Judetean
"Olt",cjolt@cjolt.ro,Olt,,Consiliu Judetean
"Prahova",cons_jud@cjph.ro,Prahova,,Consiliu Judetean
"Salaj",office@cjsaj.ro,Salaj,,Consiliu Judetean
"Satu Mare",office@cjsm.ro,Satu Mare,,Consiliu Judetean
"Sibiu",judet@cjsibiu.ro,Sibiu,,Consiliu Judetean
"Suceava",contact@cjsuceava.ro,Suceava,,Consiliu Judetean
"Teleorman",cjt@cjteleorman.ro,Teleorman,,Consiliu Judetean
"Timiș",cjt@cjtimis.ro,Timiș,,Consiliu Judetean
"Tulcea",office@cjtulcea.ro,Tulcea,,Consiliu Judetean
"Vâlcea",consiliu@cjvalcea.ro,Vâlcea,,Consiliu Judetean
"Vaslui",consiliu@cjvs.eu,Vaslui,,Consiliu Judetean
"Vrancea",contact@cjvrancea.ro,Vrancea,,Consiliu Judetean
