Nume,Email,Judet,Telefon,Tip
"VLADESTI",primariavladesti@yahoo.com,JUDETUL GALATI,,Primarie
"VLADILA",primariavladila@judetulolt.ro,JUDETUL OLT,,Primarie
"VLADIMIR",primariavladimirgj@yahoo.com,JUDETUL GORJ,,Primarie
"VLAD TEPES",primariavladtepescl@yahoo.com,JUDETUL CALARASI,,Primarie
"ALEXANDRU VLAHUTA",primariavlahuta@yahoo.com,JUDETUL VASLUI,,Primarie
"VOINEASA",primariavoineasa@yahoo.com,JUDETUL OLT,,Primarie
"VOINESTI",primariavoinesti2007@yahoo.com,JUDETUL VASLUI,,Primarie
"VOINESTI",primariavoinesti@yahoo.com,JUDETUL IASI,,Primarie
"VOLOIAC",primariavoloiac@yahoo.com,JUDETUL MEHEDINTI,,Primarie
"VOLOVAT",primariavolovat@yahoo.com,JUDETUL SUCEAVA,,Primarie
"VRANCIOAIA",primariavrincioaia@yahoo.com,JUDETUL VRANCEA,,Primarie
"VALEA SALCIEI",primariavs@yahoo.com,JUDETUL BUZAU,,Primarie
"VULTURENI",primariavultureni@easynet.ro,JUDETUL BACAU,,Primarie
"VULTURESTI",primariavulturestiag@yahoo.com,JUDETUL ARGES,,Primarie
"VULTURU",primariavulturu@yahoo.com,JUDETUL VRANCEA,,Primarie
"VUTCANI",primariavutcani@yahoo.com,JUDETUL VASLUI,,Primarie
"ZABRANI",primariazabrani@yahoo.com,JUDETUL ARAD,,Primarie
"ZADARENI",primariazadareni@yahoo.com,JUDETUL ARAD,,Primarie
"ZALHA",primariazalha@yahoo.com,JUDETUL SALAJ,,Primarie
"ZANESTI",primariazanesti@yajoo.com,JUDETUL NEAMT,,Primarie
"ZARNESTI",primariazarnesti@yahoo.com,JUDETUL BUZAU,,Primarie
"ZERIND",primariazerind@yahoo.com,JUDETUL ARAD,,Primarie
"ZIMANDU NOU",primariazimandulnou@yahoo.com,JUDETUL ARAD,,Primarie
"ZIMBOR",primariazimbor@yahoo.com,JUDETUL SALAJ,,Primarie
"ZORLENTU MARE",primariazorlentumare@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"DRAGOESTI",primaridragoesti@yahoo.com,JUDETUL VALCEA,,Primarie
"CALINESTI",primarie@calinesti.cjarges.ro,JUDETUL ARGES,,Primarie
"CATEASCA",primarie@cateasca.cjarges.ro,JUDETUL ARGES,,Primarie
"DEALU MORII",primarie@dealumorii.ro,JUDETUL BACAU,,Primarie
"FILIPESTII DE PADURE",primarie@filipestiidepadure.ro,JUDETUL PRAHOVA,,Primarie
"GLAVANESTI",primarie@glavanesti.ro,JUDETUL BACAU,,Primarie
"GREBANU",primarie@grebanu.infoprimarie.ro,JUDETUL BUZAU,,Primarie
"JITIA",primarie@jitia.infoprimarie.ro,JUDETUL VRANCEA,,Primarie
"MANGALIA",primarie@mangalia.ro,JUDETUL CONSTANTA,,Primarie
"MIOARELE",primarie@mioarele.cjarges.ro,JUDETUL ARGES,,Primarie
"MORARESTI",primarie@moraresti.cjarges.ro,JUDETUL ARGES,,Primarie
"NEGRESTI-OAS",primarie@negresti-oas.ro,JUDETUL SATU MARE,,Primarie
"ORADEA",primarie@oradea.ro,JUDETUL BIHOR,,Primarie
"PODU TURCULUI",primarie@poduturcului.ro,JUDETUL BACAU,,Primarie
"URECHESTI",primarie@primaria-urechesti.ro,JUDETUL BACAU,,Primarie
"BARSESTI",primarie@primariabirsesti.ro,JUDETUL VRANCEA,,Primarie
"CORBITA",primarie@primariacorbita.ro,JUDETUL VRANCEA,,Primarie
"DAIA",primarie@primariadaia.ro,JUDETUL GIURGIU,,Primarie
"NEGRI",primarie@primarianegri.judetbacau.ro,JUDETUL BACAU,,Primarie
"VIDRA",primarie@primariavidravn.ro,JUDETUL VRANCEA,,Primarie
"SALCIOARA",primarie@salcioara.infoprimarie.ro,JUDETUL DAMBOVITA,,Primarie
"SCHITU GOLESTI",primarie@schitug.cjarges.ro,JUDETUL ARGES,,Primarie
"SOLCA",primarie@solca.ro,JUDETUL SUCEAVA,,Primarie
"STOENESTI",primarie@stoenesti.cjarges.ro,JUDETUL ARGES,,Primarie
"SULETEA",primarie@suletea.ro,JUDETUL VASLUI,,Primarie
"TOPOLOVENI",primarie@topoloveni.cjarges.ro,JUDETUL ARGES,,Primarie
"ULMU",primarie@ulmu.infoprimarie.ro,JUDETUL CALARASI,,Primarie
"ZORLENI",primarie@zorleni.ro,JUDETUL VASLUI,,Primarie
"BALTENI",primarie_bilteni@yahoo.com,JUDETUL GORJ,,Primarie
"GRANICESTI",primarie_granicesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"HIDA",primarie_hida@samtv.ro,JUDETUL SALAJ,,Primarie
"MAGURA",primarie_magura@yahoo.com,JUDETUL TELEORMAN,,Primarie
"MUNTENI",primarie_munteni2002@yahoo.com,JUDETUL GALATI,,Primarie
"BUGHEA DE SUS",primarie_primariabughea@yahoo.com,JUDETUL ARGES,,Primarie
"RAMNICU SARAT",primarie_rmsarat@yahoo.com,JUDETUL BUZAU,,Primarie
"RUSETU",primarie_rusetu@yahoo.com,JUDETUL BUZAU,,Primarie
"SANTA MARE",primarie_santamare@yahoo.com,JUDETUL BOTOSANI,,Primarie
"SANMIHAIU ALMASULUI",primarie_sinmihai@samtv.ro,JUDETUL SALAJ,,Primarie
"TARGUSOR",primarie_tirgusor@yahoo.com,JUDETUL CONSTANTA,,Primarie
"TREZNEA",primarie_treznea@samtv.ro,JUDETUL SALAJ,,Primarie
"TULNICI",primarie_tulnici@yahoo.com,JUDETUL VRANCEA,,Primarie
"VOICESTI",primarie_voicesti@yahoo.com,JUDETUL VALCEA,,Primarie
"BEUCA",primariebeuca@yahoo.com,JUDETUL TELEORMAN,,Primarie
"BLAJ",primarieblaj@rcnet.ro,JUDETUL ALBA,,Primarie
"BUDESTI",primariebudesti@yahoo.com,JUDETUL MARAMURES,,Primarie
"BUZOESTI",primariebuzoesti@yahoo.com,JUDETUL ARGES,,Primarie
"LEORDENI",primarieleordeni@yahoo.com,JUDETUL ARGES,,Primarie
"MOSNA",primariemosna@yahoo.com,JUDETUL IASI,,Primarie
"POGOANELE",primariepogoanele@yahoo.com,JUDETUL BUZAU,,Primarie
"PRUNISOR",primarieprunisor@yahoo.com,JUDETUL MEHEDINTI,,Primarie
"RECEA-CRISTUR",primarierecea@yahoo.com,JUDETUL CLUJ,,Primarie
"TALEA",primarietalea@yahoo.com,JUDETUL PRAHOVA,,Primarie
"INDEPENDENTA",primarindependenta@yahoo.com,JUDETUL CALARASI,,Primarie
"OCLAND",primarocland@yahoo.com,JUDETUL HARGHITA,,Primarie
"OLTENI",primarolteni@yahoo.com,JUDETUL TELEORMAN,,Primarie
"PREUTESTI",primarpreutesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"SOCOL",primarsocol@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"TARGOVISTE",primarulmunicipiuluitargoviste@pmtgv.ro,JUDETUL DAMBOVITA,,Primarie
"SAVINESTI",primasav@yahoo.com,JUDETUL NEAMT,,Primarie
"TESLUI",primateslui@yahoo.com,JUDETUL OLT,,Primarie
"BAIA DE ARIES",primbaia@yahoo.com,JUDETUL ALBA,,Primarie
"BALTATESTI",primbaltatesti@yahoo.com,JUDETUL NEAMT,,Primarie
"BELCIUGATELE",primbelciugatele@yahoo.com,JUDETUL CALARASI,,Primarie
"BERVENI",primberveni@yahoo.com,JUDETUL SATU MARE,,Primarie
"BAILE HERCULANE",primbh@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"BOGDANESTI",primbogdanesti@yahoo.com,JUDETUL VASLUI,,Primarie
"BUZIAS",primbuzias@yahoo.com,JUDETUL TIMIS,,Primarie
"BUZAU",primbz_cabinet@buzau.ro,JUDETUL BUZAU,,Primarie
"CAPALNITA",primca@kabelkon.ro,JUDETUL HARGHITA,,Primarie
"CAZANESTI",primcazanesti@yahoo.com,JUDETUL IALOMITA,,Primarie
"CIOCARLIA",primciocarlia@yahoo.com,JUDETUL IALOMITA,,Primarie
"DOLJESTI",primcomdoljesti@yahoo.com,JUDETUL NEAMT,,Primarie
"COZMENI",primcoz@freemail.hu,JUDETUL HARGHITA,,Primarie
"CARTA",primcr@kabelkon.ro,JUDETUL HARGHITA,,Primarie
"DULCESTI",primdulcesti@yahoo.com,JUDETUL NEAMT,,Primarie
"DUMBRAVITA",primdumb@yahoo.com,JUDETUL TIMIS,,Primarie
"GALATENI",primgalateni@yahoo.com,JUDETUL TELEORMAN,,Primarie
"GARBOVI",primgarbovi@yahoo.com,JUDETUL IALOMITA,,Primarie
"GAVOJDIA",primgav@yahoo.com,JUDETUL TIMIS,,Primarie
"CICEU-GIURGESTI",primgiurgesti@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"GLODEANU-SILISTEA",primglsilistea@yahoo.com,JUDETUL BUZAU,,Primarie
"GRINDU",primgrindu@yahoo.com,JUDETUL IALOMITA,,Primarie
"IPOTESTI",primipotesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"IP",primipsj@yahoo.com,JUDETUL SALAJ,,Primarie
"JOSENI",primjoseni@yahoo.com,JUDETUL HARGHITA,,Primarie
"MANASIA",primmanasia@gmail.com,JUDETUL IALOMITA,,Primarie
"MIHAILESTI",primmiha_gr@yahoo.com,JUDETUL GIURGIU,,Primarie
"MIHAILENI",primmihaileni@freemail.hu,JUDETUL HARGHITA,,Primarie
"MIERCUREA SIBIULUI",primmsb@yahoo.com,JUDETUL SIBIU,,Primarie
"MUGENI",primmug@yahoo.com,JUDETUL HARGHITA,,Primarie
"POIANA CAMPINA",primpoianacampina@yahoo.com,JUDETUL PRAHOVA,,Primarie
"PRUNDENI",primprud@yahoo.com,JUDETUL VALCEA,,Primarie
"RACOVITA",primracovita@yahoo.com,JUDETUL VALCEA,,Primarie
"ROESTI",primroesti@yahoo.com,JUDETUL VALCEA,,Primarie
"ROSIESTI",primrosiesti@yahoo.com,JUDETUL VASLUI,,Primarie
"SACASENI",primsacaseni@yahoo.com,JUDETUL SATU MARE,,Primarie
"SALONTA",primsal@rdslink.ro,JUDETUL BIHOR,,Primarie
"SAVADISLA",primsav@yahoo.com,JUDETUL CLUJ,,Primarie
"SELEUS",primseleus@clicknet.ro,JUDETUL ARAD,,Primarie
"SILIVASU DE CIMPIE",primsilivasu@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"SIRIU",primsiriu@artelecom.net,JUDETUL BUZAU,,Primarie
"SINTEA MARE",primsm2003@yahoo.com,JUDETUL ARAD,,Primarie
"STOROBANEASA",primstorobaneasa@yahoo.com,JUDETUL TELEORMAN,,Primarie
"SUCEAVA",primsv@primariasv.ro,JUDETUL SUCEAVA,,Primarie
"TECUCI",primtecuci@yahoo.com,JUDETUL GALATI,,Primarie
"TISAU",primtisau@artelecom.net,JUDETUL BUZAU,,Primarie
"TITESTI",primtitesti@yahoo.com,JUDETUL VALCEA,,Primarie
"TULCEA",primtl@tim.ro;eventhi@yahoo.com,JUDETUL TULCEA,,Primarie
"TURULUNG",primtur@yahoo.com,JUDETUL SATU MARE,,Primarie
"TURDA",primturda@yahoo.com,JUDETUL CLUJ,,Primarie
"VALENI",primvaleni@yahoo.com,JUDETUL NEAMT,,Primarie
"VARSAG",primvarsag@freemail.hu,JUDETUL HARGHITA,,Primarie
"VLADENI",primvlad@yahoo.com,JUDETUL BOTOSANI,,Primarie
" VULCAN",primvulcan@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"VULTURESTI",primvult@yahoo.com,JUDETUL OLT,,Primarie
"ZABALA",primzabala@yahoo.com,JUDETUL COVASNA,,Primarie
"ZETEA",primzet@freemail.hu,JUDETUL HARGHITA,,Primarie
"DRAGUSENI",prisacaru_adina@yahoo.com,JUDETUL IASI,,Primarie
"MIHAIL KOGALNICEANU",prkogalniceanu@yahoo.com,JUDETUL TULCEA,,Primarie
"MOGOSANI",prmogosani@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"JIJILA",prmrjijila@yahoo.com,JUDETUL TULCEA,,Primarie
"MORAVITA",prmrmoravita@yahoo.com,JUDETUL TIMIS,,Primarie
"VARLEZI",prvarlezict1@yahoo.com,JUDETUL GALATI,,Primarie
"VOINEASA",prvoineasa@yahoo.com,JUDETUL VALCEA,,Primarie
"SANPETRU",psanpetru@yahoo.com,JUDETUL BRASOV,,Primarie
"Salaj",psj@prefecturasalaj.ro,Salaj,,Prefectura
"SMARDAN",psmardan@kvs.ro,JUDETUL TULCEA,,Primarie
"Mehedinți",public@cjmehedinti.ro,Mehedinți,,Consiliu Judetean
"RECAS",public@primariarecas.ro,JUDETUL TIMIS,,Primarie
"VALEA CIORII",pvaleaciorii@yahoo.com,JUDETUL IALOMITA,,Primarie
"VALEA MOLDOVEI",pvmmorosanc@yahoo.com,JUDETUL SUCEAVA,,Primarie
"RACOVITA",racovitaprimaria@yahoo.com,JUDETUL SIBIU,,Primarie
"RADOVAN",radovan@cjdolj.ro,JUDETUL DOLJ,,Primarie
"RAFOV",rafov@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"RASMIRESTI",rasmirestiprimarie@yahoo.com,JUDETUL TELEORMAN,,Primarie
"RAST",rast@cjdolj.ro,JUDETUL DOLJ,,Primarie
"RASTOLITA",rastolita@cjmures.ro,JUDETUL MURES,,Primarie
"RAZVAD",razvad@cjd.ro,JUDETUL DAMBOVITA,,Primarie
"REBRA",rebraprimaria@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"ROMAN",recensamant@primariaroman.ro,JUDETUL NEAMT,,Primarie
"REGHIN",reghin@cjmures.ro,JUDETUL MURES,,Primarie
"Bihor",registratura@cjbihor.ro,Bihor,,Consiliu Judetean
"Bihor",registratura@prefecturabihor.ro,Bihor,,Prefectura
"CHIAJNA",registratura@primariachiajna.ro,JUDETUL ILFOV,,Primarie
"SALCEA",registratura@primariasalcea.ro,JUDETUL SUCEAVA,,Primarie
"Brașov",relatii.publice.cj@judbrasov.ro,Brașov,,Consiliu Judetean
"Argeș",relatii.publice@prefecturaarges.ro,Argeș,,Prefectura
"MOTAIENI",relatii@primariamotaieni.ro,JUDETUL DAMBOVITA,,Primarie
"OCNITA",relatii@primariaocnita.ro,JUDETUL DAMBOVITA,,Primarie
"COMANESTI",relatiipublice@primariacomanesti.ro,JUDETUL BACAU,,Primarie
"RADAUTI",relatiipublice@primariaradauti.ro,JUDETUL SUCEAVA,,Primarie
"TARGU NEAMT",relatiipublice@primariatgneamt.ro,JUDETUL NEAMT,,Primarie
"SARATA",reliaamelia@yahoo.com,JUDETUL BACAU,,Primarie
"RICIU",riciu@cjmures.ro,JUDETUL MURES,,Primarie
"ROBANESTI",robanesti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MUNTENII DE SUS",rodica_buhus@yahoo.com,JUDETUL VASLUI,,Primarie
"ROJISTE",rojiste@cjdolj.ro,JUDETUL DOLJ,,Primarie
"TATARASTII DE JOS",romcatharin@yahoo.com,JUDETUL TELEORMAN,,Primarie
"RAPOLTU MARE",romosanliliana@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"RUGINOASA",ruginoasaprimaria@yahoo.com,JUDETUL IASI,,Primarie
"RUSII-MUNTI",rusiimunti@cjmures.ro,JUDETUL MURES,,Primarie
"SCURTU MARE",s.primarie@yahoo.com,JUDETUL TELEORMAN,,Primarie
"SACENI",saceni_tr@yahoo.com,JUDETUL TELEORMAN,,Primarie
"SADOVA",sadova@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SALCIA TUDOR",salcia_tudor@portal-braila.ro,JUDETUL BRAILA,,Primarie
"SALCIILE",salciile@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"SALCUTA",salcuta@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SAMSUD",samsudsj@yahoo.com,JUDETUL SALAJ,,Primarie
"SANCRAIU",sancraiu@sancraiu.ro,JUDETUL CLUJ,,Primarie
"SANGERU",sangeru@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"SANISLAU",sanislau.primaria@yahoo.com,JUDETUL SATU MARE,,Primarie
"SANTAMARIA-ORLEA",santamariaorlea@personal.ro,JUDETUL HUNEDOARA,,Primarie
"SARATENI",sarateni@cjmures.ro,JUDETUL MURES,,Primarie
"SARMASU",sarmasu@cjmures.ro,JUDETUL MURES,,Primarie
"SASCHIZ",saschiz@cjmures.ro,JUDETUL MURES,,Primarie
"SATU MARE",satumarehr@freemail.hu,JUDETUL HARGHITA,,Primarie
"SAULIA",saulia@cjmures.ro,JUDETUL MURES,,Primarie
"OCOLIS",sc.ocolis@mail.albanet.ro,JUDETUL ALBA,,Primarie
"SCAESTI",scaesti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GALBENU",scoalagalbenu@gmail.com,JUDETUL BRAILA,,Primarie
"RASUCENI",scrasuceni@yahoo.com,JUDETUL GIURGIU,,Primarie
"SEACA DE CAMP",seaca_de_camp@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SEACA DE PADURE",seaca_de_padure@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SEBES",sebespri@yahoo.com,JUDETUL ALBA,,Primarie
"BERCA",secretar.berca@gmail.com,JUDETUL BUZAU,,Primarie
"CORNU LUNCII",secretar.cornuluncii@yahoo.com,JUDETUL SUCEAVA,,Primarie
"ISTRIA",secretar.istria@gmail.com,JUDETUL CONSTANTA,,Primarie
"CALARASI",secretar2006@yahoo.com,JUDETUL CLUJ,,Primarie
"BOGHESTI",secretar@boghesti.ro,JUDETUL VRANCEA,,Primarie
"CAPLENI",secretar@capleni.ro,JUDETUL SATU MARE,,Primarie
"COARNELE CAPREI",secretar@coarnelecaprei.ro,JUDETUL IASI,,Primarie
"GURASADA",secretar@comunagurasada.ro,JUDETUL HUNEDOARA,,Primarie
"IZVORU BERHECIULUI",secretar@comunaizvoruberheciului.ro,JUDETUL BACAU,,Primarie
"POSAGA",secretar@comunaposaga.ro,JUDETUL ALBA,,Primarie
"CUNGREA",secretar@cungrea.ro,JUDETUL OLT,,Primarie
"DRAGANESTI-OLT",secretar@draganesti-olt.ro,JUDETUL OLT,,Primarie
"GEOAGIU",secretar@geoagiu.ro,JUDETUL HUNEDOARA,,Primarie
" GHEORGHENI",secretar@gheorgheni.ro,JUDETUL HARGHITA,,Primarie
"GORGOTA",secretar@gorgota.ro,JUDETUL PRAHOVA,,Primarie
"MARTINIS",secretar@homorodszentmarton.ro,JUDETUL HARGHITA,,Primarie
"ISACCEA",secretar@isaccea.ro,JUDETUL TULCEA,,Primarie
"JIMBOLIA",secretar@jimbolia.ro,JUDETUL TIMIS,,Primarie
"ONESTI",secretar@onesti.ro,JUDETUL BACAU,,Primarie
"CHIRNOGENI",secretar@primaria-chirnogeni.ro,JUDETUL CONSTANTA,,Primarie
"TOPRAISAR",secretar@primaria-topraisar.ro,JUDETUL CONSTANTA,,Primarie
"BARAOLT",secretar@primariabaraolt.ro,JUDETUL COVASNA,,Primarie
"BOTESTI",secretar@primariabotesti.ro,JUDETUL VASLUI,,Primarie
"CERCHEZU",secretar@primariacerchezu.ro,JUDETUL CONSTANTA,,Primarie
"CORBEANCA",secretar@primariacorbeanca.ro,JUDETUL ILFOV,,Primarie
"COSTESTI",secretar@primariacostesti.ro,JUDETUL IASI,,Primarie
"COVASNA",secretar@primariacovasna.ro,JUDETUL COVASNA,,Primarie
"CUCUTENI",secretar@primariacucuteni.ro,JUDETUL IASI,,Primarie
"DRAGANESTI",secretar@primariadraganesti.ro,JUDETUL PRAHOVA,,Primarie
"GREACA",secretar@primariagreaca.ro,JUDETUL GIURGIU,,Primarie
"HOMOROADE",secretar@primariahomoroade.ro,JUDETUL SATU MARE,,Primarie
"LIMANU",secretar@primarialimanu.ro,JUDETUL CONSTANTA,,Primarie
"MIROSLAVA",secretar@primariamiroslava.ro,JUDETUL IASI,,Primarie
"NUCI",secretar@primarianuci.ro,JUDETUL ILFOV,,Primarie
"OHABA",secretar@primariaohaba.ro,JUDETUL ALBA,,Primarie
"OLARI",secretar@primariaolari.ro,JUDETUL PRAHOVA,,Primarie
"OTELENI",secretar@primariaoteleni.ro,JUDETUL IASI,,Primarie
"PUTINEIU",secretar@primariaputineiu.ro,JUDETUL GIURGIU,,Primarie
"RONA DE JOS",secretar@primariaronadejos.ro,JUDETUL MARAMURES,,Primarie
"TARSOLT",secretar@primariatirsolt.ro,JUDETUL SATU MARE,,Primarie
"SIBIU",secretar@sibiu.ro,JUDETUL SIBIU,,Primarie
"CRISTIAN",secretar@uatcristian.ro,JUDETUL BRASOV,,Primarie
"VALU LUI TRAIAN",secretar@valu-lui-traian.ro,JUDETUL CONSTANTA,,Primarie
"VULCANA-BAI",secretar@vulcanabai.ro,JUDETUL DAMBOVITA,,Primarie
"CALMATUIU",secretar_calmatuiu@yahoo.com,JUDETUL TELEORMAN,,Primarie
"SOTRILE",secretar_comsotrile@yahoo.com,JUDETUL PRAHOVA,,Primarie
"HOGHILAG",secretar_hoghilag@yahoo.com,JUDETUL SIBIU,,Primarie
"CHICHIS",secretar_kokos@cosys.ro,JUDETUL COVASNA,,Primarie
"UDESTI",secretar_primariaudesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"PRISEACA",secretar_priseaca@yahoo.com,JUDETUL OLT,,Primarie
"VALCAU DE JOS",secretar_valcau@yahoo.com,JUDETUL SALAJ,,Primarie
"BOTOSANA",secretarbotosana@ymail.com,JUDETUL SUCEAVA,,Primarie
"HODOD",secretarhodod@yahoo.com,JUDETUL SATU MARE,,Primarie
"Dâmbovița",secretariat.ipdb@mai.gov.ro,,Dâmbovița,,Prefectura
"OLTENITA",secretariat.primariaoltenita@gmail.com,JUDETUL CALARASI,,Primarie
"Giurgiu",secretariat1@prefecturagiurgiu.ro,Giurgiu,,Prefectura
"BECLEAN",secretariat@becleanbrasov.ro,JUDETUL BRASOV,,Primarie
"BIHARIA",secretariat@comunabiharia.ro,JUDETUL BIHOR,,Primarie
"GAL",secretariat@galmaramuresvest.ro,,,GAL
"OTOPENI",secretariat@otopeniro.ro,JUDETUL ILFOV,,Primarie
"Bacău",secretariat@prefecturabacau.ro,Bacău,,Prefectura
"AGIGEA",secretariat@primaria-agigea.ro,JUDETUL CONSTANTA,,Primarie
"FAGARAS",secretariat@primaria-fagaras.ro,JUDETUL BRASOV,,Primarie
"HARSOVA",secretariat@primaria-harsova.ro,JUDETUL CONSTANTA,,Primarie
"NAVODARI",secretariat@primaria-navodari.ro,JUDETUL CONSTANTA,,Primarie
"STANESTI",secretariat@primaria-stanesti.ro,JUDETUL GIURGIU,,Primarie
"BANEASA",secretariat@primariabaneasagr.ro,JUDETUL GIURGIU,,Primarie
"BECLEAN",secretariat@primariabeclean.ro,JUDETUL BISTRITA-NASAUD,,Primarie
"CURTICI",secretariat@primariacurtici.ro,JUDETUL ARAD,,Primarie
"FORASTI",secretariat@primariaforasti.ro,JUDETUL SUCEAVA,,Primarie
"PANTELIMON",secretariat@primariapantelimon.ro,JUDETUL ILFOV,,Primarie
" TOPLITA",secretariat@primariatoplita.ro,JUDETUL HARGHITA,,Primarie
"ODOREU",secretariatodoreu@yahoo.com,JUDETUL SATU MARE,,Primarie
"MURGENI",secretarmurgeni@yahoo.com,JUDETUL VASLUI,,Primarie
"COSTESTI",secretaroprea@yahoo.com,JUDETUL BUZAU,,Primarie
"PALTIN",secretarpaltin@yahoo.com,JUDETUL VRANCEA,,Primarie
"PREDEAL-SARARI",secretarpredeals@yahoo.com,JUDETUL PRAHOVA,,Primarie
"TELCIU",secretarprimaria_telciu@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"SALISTE",secretarsaliste@yahoo.com,JUDETUL SIBIU,,Primarie
"TARNA MARE",secretartarna@yahoo.com,JUDETUL SATU MARE,,Primarie
"TAUTII-MAGHERAUS",secretartautimm@yahoo.com,JUDETUL MARAMURES,,Primarie
"REGHIU",secretarull@yahoo.com,JUDETUL VRANCEA,,Primarie
"SECUIENI",secretarxx@yahoo.com,JUDETUL BACAU,,Primarie
"SECU",secu@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SEGARCEA",segarcea@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SENDRENI",sendreniinfo@yahoo.com,JUDETUL GALATI,,Primarie
"SENDRICENI",sendriceni_primaria@yahoo.com,JUDETUL BOTOSANI,,Primarie
"BRASOV",sep@brasovcity.ro,JUDETUL BRASOV,,Primarie
"SFINTESTI",sfintesti_tr@yahoo.com,JUDETUL TELEORMAN,,Primarie
"SANGEORGIU DE PADURE",sgpadure@cjmures.ro,JUDETUL MURES,,Primarie
"SICULENI",siculeni@yahoo.com,JUDETUL HARGHITA,,Primarie
"SIGHISOARA",sighisoara@cjmures.ro,JUDETUL MURES,,Primarie
"SILISTEA",sil_prim@yahoo.com,JUDETUL BRAILA,,Primarie
"SILISTEA CRUCII",silistea_crucii@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SIMNICU DE SUS",simnicu_de_sus@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SINAIA",sinaia@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"SINCAI",sincai@cjmures.ro,JUDETUL MURES,,Primarie
"SANCRAIU DE MURES",sincraims@cjmures.ro,JUDETUL MURES,,Primarie
"SINESTI",sinestiprimaria@yahoo.com,JUDETUL IASI,,Primarie
"SANGER",singer@cjmures.ro,JUDETUL MURES,,Primarie
"SANGEORGIU DE MURES",singmures@cjmures.ro,JUDETUL MURES,,Primarie
"SANPAUL",sinpaul@cjmures.ro,JUDETUL MURES,,Primarie
"SANPETRU DE CAMPIE",sinpetru@cjmures.ro,JUDETUL MURES,,Primarie
"SANTANA DE MURES",sintana@cjmures.ro,JUDETUL MURES,,Primarie
"TELESTI",sirbucostel@ymail.com,JUDETUL GORJ,,Primarie
"SITA BUZAULUI",sitabuzaului@yahoo.com,JUDETUL COVASNA,,Primarie
"SLANIC",slanic@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"STOINA",slavuteanuovidiu@yahoo.com,JUDETUL GORJ,,Primarie
"SLOBOZIA CONACHI",sloboziaconachi@yahoo.com,JUDETUL GALATI,,Primarie
"SOLOVASTRU",solovastru@cjmures.ro,JUDETUL MURES,,Primarie
"SOMES-ODORHEI",somesodorheicj@yahoo.co.uk,JUDETUL SALAJ,,Primarie
"SOPOT",sopot@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SOTANGA",sotanga@cjd.ro,JUDETUL DAMBOVITA,,Primarie
"SOVATA",sovata@cjmures.ro,JUDETUL MURES,,Primarie
"STANCUTA",stancutaprimaria@yahoo.com,JUDETUL BRAILA,,Primarie
"STEFAN CEL MARE",stefan_primaria@yahoo.com,JUDETUL OLT,,Primarie
"PLOPSORU",stefanescu_victoria@yahoo.com,JUDETUL GORJ,,Primarie
"STEFESTI",stefesti@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"NEGRASI",steliana.croitoru@negrasi.cjarges.ro,JUDETUL ARGES,,Primarie
"STANCENI",stinceni@cjmures.ro,JUDETUL MURES,,Primarie
"MARGAU",suciu_srn@yahoo.com,JUDETUL CLUJ,,Primarie
"SULINA",sulina_prim@yahoo.com,JUDETUL TULCEA,,Primarie
"SUPLAC",suplac@cjmures.ro,JUDETUL MURES,,Primarie
"SURANI",surani@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"SUSENI",suseni@cjmures.ro,JUDETUL MURES,,Primarie
"SUTESTI",sutesitvl@yahoo.com,JUDETUL VALCEA,,Primarie
"SUTESTI",sutesti11@yahoo.com,JUDETUL BRAILA,,Primarie
"SANTIMBRU",szentimre2004@freemail.hu,JUDETUL HARGHITA,,Primarie
