Nume,Email,Judet,Telefon,Tip
VIISOARA,primariaviisoara_tr@yahoo.com,Teleorman,,Primarie Comuna
VITANESTI,primariavitanesti@yahoo.com,Teleorman,,Primarie Comuna
ZAMBREASCA,primaria.zimbreasca@gmail.com,Teleorman,,Primarie Comuna
MUNICIPIUL TIMISOARA,primariatm@primariatm.ro,Timis,,Primarie Municipiu
MUNICIPIUL LUGOJ,contact@primarialugoj.ro,Timis,,Primarie Municipiu
ORAS BUZIAS,primbuzias@yahoo.com,Timis,,Primarie Oras
ORAS CIACOVA,primariaciacova@primariaiacova.ro,Timis,,Primarie Oras
ORAS DETA,primaria_deta@net69.ro,Timis,,Primarie Oras
ORAS FAGET,plfaget@online.ro,Timis,,Primarie Oras
ORAS GATAIA,primaria_gataia@yahoo.com,Timis,,Primarie Oras
ORAS JIMBOLIA,secretar@jimbolia.ro,Timis,,Primarie Oras
ORAS RECAS,public@primariarecas.ro,Timis,,Primarie Oras
ORAS SANNICOLAU MARE,primaria@sannicolau-mare.ro,Timis,,Primarie Oras
BALINT,primariabalint@yahoo.com,Timis,,Primarie Comuna
BANLOC,banlocprimarie@yahoo.com,Timis,,Primarie Comuna
BARA,primaria.bara@yahoo.com,Timis,,Primarie Comuna
BARNA,primaria.barna@cjtimis.ro,Timis,,Primarie Comuna
BEBA VECHE,primariabebaveche@yahoo.com,Timis,,Primarie Comuna
BECICHERECU MIC,becicherecumic@yahoo.com,Timis,,Primarie Comuna
BELINT,primaria@belint.ro,Timis,,Primarie Comuna
BETHAUSEN,primaria_bethausen@yahoo.com,Timis,,Primarie Comuna
BIRDA,primaria.birda@cjtimis.ro,Timis,,Primarie Comuna
BOGDA,primariabogda@yahoo.com,Timis,,Primarie Comuna
BOLDUR,primariaboldur@gmail.com,Timis,,Primarie Comuna
BRESTOVAT,primaria_brestovat@yahoo.com,Timis,,Primarie Comuna
BUCOVAT,primaria.bucovat.tm@gmail.com,Timis,,Primarie Comuna
CARPINIS,primaria_carpinis@yahoo.com,Timis,,Primarie Comuna
CENAD,primaria@cenad.ro,Timis,,Primarie Comuna
CENEI,primaria.cenei@cjtimis.ro,Timis,,Primarie Comuna
CHECEA,primaria.checea@cjtimis.ro,Timis,,Primarie Comuna
CHEVERESU MARE,primaria.cheveresumare@yahoo.com,Timis,,Primarie Comuna
COMLOSU MARE,primariacomlosumare@yahoo.com,Timis,,Primarie Comuna
COSTEIU,primaria.costeiu@yahoo.com,Timis,,Primarie Comuna
CRICIOVA,primaria.criciova@cjtimis.ro,Timis,,Primarie Comuna
CURTEA,primaria_curtea@yahoo.com,Timis,,Primarie Comuna
DAROVA,primariadarova@yahoo.com,Timis,,Primarie Comuna
DENTA,primar@primaria-denta.ro,Timis,,Primarie Comuna
DUDESTII NOI,primariadudestiinoi@yahoo.com,Timis,,Primarie Comuna
DUDESTII VECHI,p.dudestiiv@yahoo.com,Timis,,Primarie Comuna
DUMBRAVA,primariadumbrava@yahoo.com,Timis,,Primarie Comuna
DUMBRAVITA,primdumb@yahoo.com,Timis,,Primarie Comuna
FARDEA,primaria_firdea@yahoo.com,Timis,,Primarie Comuna
FIBIS,primariafibis@gmail.com,Timis,,Primarie Comuna
FOENI,primariafoeni@yahoo.com,Timis,,Primarie Comuna
GAVOJDIA,primgav@yahoo.com,Timis,,Primarie Comuna
GHILAD,primaria_ghilad@yahoo.com,Timis,,Primarie Comuna
GHIRODA,primariaghiroda@yahoo.com,Timis,,Primarie Comuna
GHIZELA,primariaghizela@yahoo.com,Timis,,Primarie Comuna
GIARMATA,primaria.giarmata@yahoo.com,Timis,,Primarie Comuna
GIERA,primariagiera@gmail.com,Timis,,Primarie Comuna
GIROC,primariagiroc@yahoo.com,Timis,,Primarie Comuna
GIULVAZ,primaria_giulvaz@yahoo.com,Timis,,Primarie Comuna
GOTTLOB,primaria.gottlob@cjtimis.ro,Timis,,Primarie Comuna
IECEA MARE,primaria_ieceamare@yahoo.com,Timis,,Primarie Comuna
JAMU MARE,primariajamumare@gmail.com,Timis,,Primarie Comuna
JEBEL,primaria.jebel@cjtimis.ro,Timis,,Primarie Comuna
LENAUHEIM,lenauheim@mail.dnttm.ro,Timis,,Primarie Comuna
LIEBLING,primaria_liebling@yahoo.com,Timis,,Primarie Comuna
LIVEZILE,primarialivezile@yahoo.com,Timis,,Primarie Comuna
LOVRIN,primarialovrin@yahoo.com,Timis,,Primarie Comuna
MANASTIUR,primaria_manastiur@yahoo.com,Timis,,Primarie Comuna
MARGINA,primaria_margin@yahoo.com,Timis,,Primarie Comuna
MASLOC,primaria_masloc@yahoo.com,Timis,,Primarie Comuna
MORAVITA,prmrmoravita@yahoo.com,Timis,,Primarie Comuna
MOSNITA NOUA,primariamosnitanoua@yahoo.com,Timis,,Primarie Comuna
NADRAG,nadrag@primarianadrag.ro,Timis,,Primarie Comuna
NITCHIDORF,primar@nitchidorf.ro,Timis,,Primarie Comuna
OHABA LUNGA,primariaohabalunga@yahoo.com,Timis,,Primarie Comuna
ORTISOARA,primaria.ortisoara@cjtimis.ro,Timis,,Primarie Comuna
OTELEC,primaria_otelec@yahoo.com,Timis,,Primarie Comuna
PADURENI,primaria.padureni@cjtimis.ro,Timis,,Primarie Comuna
PARTA,primaria_parta@yahoo.com,Timis,,Primarie Comuna
PECIU NOU,primaria_peciunou@yahoo.com,Timis,,Primarie Comuna
PERIAM,office@primatimperiam.ro,Timis,,Primarie Comuna
PESAC,primariapesac@yahoo.com,Timis,,Primarie Comuna
PIETROASA,cpietroasa@yahoo.com,Timis,,Primarie Comuna
PISCHIA,primaria_pischia@yahoo.com,Timis,,Primarie Comuna
RACOVITA,primaria.racovita@cjtimis.ro,Timis,,Primarie Comuna
REMETEA MARE,primaria.remetea_mare@cjtimis.ro,Timis,,Primarie Comuna
SACALAZ,primaria_sacalaz@yahoo.com,Timis,,Primarie Comuna
SACOSU TURCESC,primaria@sacosuturcesc.ro,Timis,,Primarie Comuna
SAG,primaria.sag@cjtimis.ro,Timis,,Primarie Comuna
SANANDREI,office@primaria-sinandrei.ro,Timis,,Primarie Comuna
SANDRA,primariasandra@gmail.com,Timis,,Primarie Comuna
SANMIHAIU ROMAN,primariasanmihaiuroman@yahoo.com,Timis,,Primarie Comuna
SANPETRU MARE,primaria.sanpetru_mare@cjtimis.ro,Timis,,Primarie Comuna
SARAVALE,primaria.saravale@cjtimis.ro,Timis,,Primarie Comuna
SATCHINEZ,primariasatchinez@yahoo.com,Timis,,Primarie Comuna
SECAS,primariasecas@yahoo.com,Timis,,Primarie Comuna
STIUCA,primaria.stiuca@cjtimis.ro,Timis,,Primarie Comuna
TEREMIA MARE,primaria.teremia_mare@cjtimis.ro,Timis,,Primarie Comuna
TOMESTI,primaria.tomesti@yahoo.com,Timis,,Primarie Comuna
TOMNATIC,primar@primariatomnatic.ro,Timis,,Primarie Comuna
TOPOLOVATU MARE,primariatopolovatumare@yahoo.com,Timis,,Primarie Comuna
TORMAC,primaria@tormac.ro,Timis,,Primarie Comuna
TRAIAN VUIA,comunatraianvuia@yahoo.com,Timis,,Primarie Comuna
UIVAR,primaria_uivar@yahoo.com,Timis,,Primarie Comuna
VALCANI,primaria_valcani@yahoo.com,Timis,,Primarie Comuna
VARIAS,primaria_varias@yahoo.com,Timis,,Primarie Comuna
VICTOR VLAD DELAMARINA,primaria.vvdelamarina@cjtimis.ro,Timis,,Primarie Comuna
VOITEG,primaria@voiteg.ro,Timis,,Primarie Comuna
MUNICIPIUL TULCEA,primtl@tim.ro;eventhi@yahoo.com,Tulcea,,Primarie Municipiu
ORAS BABADAG,contact@primaria-babadag.ro,Tulcea,,Primarie Oras
ORAS ISACCEA,secretar@isaccea.ro,Tulcea,,Primarie Oras
ORAS MACIN,primaria_macin@yahoo.com,Tulcea,,Primarie Oras
ORAS SULINA,sulina_prim@yahoo.com,Tulcea,,Primarie Oras
BAIA,primariabaia@yahoo.com,Tulcea,,Primarie Comuna
BEIDAUD,primariabeidaud@yahoo.com,Tulcea,,Primarie Comuna
BESTEPE,primaria.bestepe@yahoo.com,Tulcea,,Primarie Comuna
C.A. ROSETTI,primariarosetti@gmail.com,Tulcea,,Primarie Comuna
CARCALIU,primaria_carcaliu@yahoo.com,Tulcea,,Primarie Comuna
CASIMCEA,casimceaprimaria@yahoo.com,Tulcea,,Primarie Comuna
CEAMURLIA DE JOS,primariaceamurlia@yahoo.com,Tulcea,,Primarie Comuna
CEATALCHIOI,primariaceatalchioi@gmail.com,Tulcea,,Primarie Comuna
CERNA,primariacernatl@yahoo.com,Tulcea,,Primarie Comuna
CHILIA VECHE,primaria_chilia_veche@yahoo.com,Tulcea,,Primarie Comuna
CIUCUROVA,ciucurova_tl@primariaonline.ro,Tulcea,,Primarie Comuna
CRISAN,primariacrisan@gmail.com,Tulcea,,Primarie Comuna
DAENI,primariadaeni@yahoo.com,Tulcea,,Primarie Comuna
DOROBANTU,consiliul_dorobantu@yahoo.com,Tulcea,,Primarie Comuna
FRECATEI,primaria_frecatei@yahoo.com,Tulcea,,Primarie Comuna
GRECI,primariacomuneigreci@yahoo.com,Tulcea,,Primarie Comuna
GRINDU,primaria.grindu@yahoo.com,Tulcea,,Primarie Comuna
HAMCEARCA,primariahamcearca@yahoo.com,Tulcea,,Primarie Comuna
HORIA,horiaprimaria@yahoo.com,Tulcea,,Primarie Comuna
I.C.BRATIANU,primaria_icbratianu@yahoo.com,Tulcea,,Primarie Comuna
IZVOARELE,primariaizvoareletl@yahoo.com,Tulcea,,Primarie Comuna
JIJILA,prmrjijila@yahoo.com,Tulcea,,Primarie Comuna
JURILOVCA,primariajurilovca@yahoo.com,Tulcea,,Primarie Comuna
LUNCAVITA,primarialuncavita@yahoo.com,Tulcea,,Primarie Comuna
MAHMUDIA,primaria@mahmudia.ro,Tulcea,,Primarie Comuna
MALIUC,primaria.maliuc@yahoo.com,Tulcea,,Primarie Comuna
MIHAI BRAVU,primaria_mihaibravu@yahoo.com,Tulcea,,Primarie Comuna
MIHAIL KOGALNICEANU,prkogalniceanu@yahoo.com,Tulcea,,Primarie Comuna
MURIGHIOL,primaria_murighiol@yahoo.com,Tulcea,,Primarie Comuna
NALBANT,primaria_nalbant@yahoo.com,Tulcea,,Primarie Comuna
NICULITEL,primarianiculitel@yahoo.com,Tulcea,,Primarie Comuna
NUFARU,office@primarianufaru.ro,Tulcea,,Primarie Comuna
OSTROV,primariaostrovtl@yahoo.com,Tulcea,,Primarie Comuna
PARDINA,prim_pardina@zappmobile.ro,Tulcea,,Primarie Comuna
PECENEAGA,primaria_peceneaga@yahoo.com,Tulcea,,Primarie Comuna
SARICHIOI,primariasarichioi2@yahoo.com,Tulcea,,Primarie Comuna
SFANTU GHEORGHE,primaria_sf.gheorghe_delta@yahoo.com,Tulcea,,Primarie Comuna
SLAVA CERCHEZA,primariasc@yahoo.com,Tulcea,,Primarie Comuna
SMARDAN,psmardan@kvs.ro,Tulcea,,Primarie Comuna
SOMOVA,primaria.somova@yahoo.com,Tulcea,,Primarie Comuna
STEJARU,primaria_stejaru@yahoo.com,Tulcea,,Primarie Comuna
TOPOLOG,primaria_topolog@yahoo.com,Tulcea,,Primarie Comuna
TURCOAIA,primariaturcoaiatl@yahoo.com,Tulcea,,Primarie Comuna
VACARENI,primariavacareni@yahoo.com,Tulcea,,Primarie Comuna
VALEA NUCARILOR,valeanucarilor@yahoo.com,Tulcea,,Primarie Comuna
VALEA TEILOR,primaria_vt@yahoo.com,Tulcea,,Primarie Comuna
MUNICIPIUL RAMNICU VALCEA,primaria@primariavl.ro,Valcea,,Primarie Municipiu
MUNICIPIUL DRAGASANI,primariadragasani@yahoo.com,Valcea,,Primarie Municipiu
ORAS BABENI,primaria_babeni@yahoo.com,Valcea,,Primarie Oras
ORAS BAILE GOVORA,primaria@primaria-baile-govora.ro,Valcea,,Primarie Oras
ORAS BAILE OLANESTI,primariaolanesti@artelecom.net,Valcea,,Primarie Oras
ORAS BALCESTI,balcestivalcea@yahoo.com,Valcea,,Primarie Oras
ORAS BERBESTI,primaria_berbestivl2006@yahoo.com,Valcea,,Primarie Oras
ORAS BREZOI,primaria_oras_brezoi@yahoo.com,Valcea,,Primarie Oras
ORAS CALIMANESTI,primaria_calimanesti@yahoo.com,Valcea,,Primarie Oras
ORAS HOREZU,primaria@orasul-horezu.ro,Valcea,,Primarie Oras
ORAS OCNELE MARI,oc_mari@onix.ro,Valcea,,Primarie Oras
ALUNU,primaria_alunu@yahoo.com,Valcea,,Primarie Comuna
AMARASTI,primaria_amarasti@yahoo.com,Valcea,,Primarie Comuna
BARBATESTI,primaria_barbatesti@yahoo.com,Valcea,,Primarie Comuna
BERISLAVESTI,primariaberislavesti@yahoo.com,Valcea,,Primarie Comuna
BOISOARA,primaria_boisoara@yahoo.com,Valcea,,Primarie Comuna
BUDESTI,primarbudesti@clicknet.ro,Valcea,,Primarie Comuna
BUJORENI,primaria_combujoreni@yahoo.com,Valcea,,Primarie Comuna
BUNESTI,primaria_bunesti@yahoo.com,Valcea,,Primarie Comuna
CAINENI,primaria_caineni08@yahoo.com,Valcea,,Primarie Comuna
CERNISOARA,primaria_cernisoara@yahoo.com,Valcea,,Primarie Comuna
COPACENI,primariacopaceni@yahoo.com,Valcea,,Primarie Comuna
COSTESTI,primaria_costesti@yahoo.com,Valcea,,Primarie Comuna
CRETENI,primariacreteni@yahoo.com,Valcea,,Primarie Comuna
DAESTI,daesti@onix.ro,Valcea,,Primarie Comuna
DANICEI,pdanicei@yahoo.com,Valcea,,Primarie Comuna
DICULESTI,diculestiprimarie@yahoo.com,Valcea,,Primarie Comuna
DRAGOESTI,primaridragoesti@yahoo.com,Valcea,,Primarie Comuna
FARTATESTI,primariafartatesti@yahoo.com,Valcea,,Primarie Comuna
FAURESTI,primariafauresti@yahoo.com,Valcea,,Primarie Comuna
FRANCESTI,francestiprimaria@yahoo.com,Valcea,,Primarie Comuna
GALICEA,primaria_galicea@yahoo.com,Valcea,,Primarie Comuna
GHIOROIU,primariaghioroiu2010@gmail.com,Valcea,,Primarie Comuna
GLAVILE,primariaglavile@yahoo.com,Valcea,,Primarie Comuna
GOLESTI,primaria_golesti@yahoo.com,Valcea,,Primarie Comuna
GRADISTEA,primariagradistea@yahoo.com,Valcea,,Primarie Comuna
GUSOENI,primaria_gusoieni@yahoo.com,Valcea,,Primarie Comuna
IONESTI,primaria_ionesti_vl@yahoo.com,Valcea,,Primarie Comuna
LACUSTENI,primarialacusteni@yahoo.com,Valcea,,Primarie Comuna
LADESTI,pladesti@yahoo.com,Valcea,,Primarie Comuna
LALOSU,primarialalosu@yahoo.com,Valcea,,Primarie Comuna
LAPUSATA,primarialapusata@yahoo.com,Valcea,,Primarie Comuna
LIVEZI,primarialivezi@yahoo.com,Valcea,,Primarie Comuna
LUNGESTI,primar_lungesti@yahoo.com,Valcea,,Primarie Comuna
MACIUCA,comunamaciuca@yahoo.com,Valcea,,Primarie Comuna
MADULARI,primaria.madulari@yahoo.com,Valcea,,Primarie Comuna
MALAIA,primariamalaia@yahoo.com,Valcea,,Primarie Comuna
MALDARESTI,primariamaldaresti@yahoo.com,Valcea,,Primarie Comuna
MATEESTI,primaria.mateesti@yahoo.com,Valcea,,Primarie Comuna
MIHAESTI,primariamihaesti@yahoo.com,Valcea,,Primarie Comuna
MILCOIU,primaria_milcoiu@yahoo.com,Valcea,,Primarie Comuna
MITROFANI,primariamitrofani@yahoo.com,Valcea,,Primarie Comuna
MUEREASCA,primaria_muereasca@yahoo.com,Valcea,,Primarie Comuna
NICOLAE BALCESCU,nic_balcescu@yahoo.com,Valcea,,Primarie Comuna
OLANU,primariaolanu@yahoo.com,Valcea,,Primarie Comuna
ORLESTI,primariaorlesti@yahoo.com,Valcea,,Primarie Comuna
OTESANI,pr.otesani@yahoo.com,Valcea,,Primarie Comuna
PAUSESTI,primariapausestiotasau@yahoo.com,Valcea,,Primarie Comuna
PAUSESTI-MAGLASI,primaria_pausestimg@yahoo.com,Valcea,,Primarie Comuna
PERISANI,primaria_perisani@yahoo.com,Valcea,,Primarie Comuna
PESCEANA,primaria_pesceana@yahoo.com,Valcea,,Primarie Comuna
PIETRARI,primariapietrari@yahoo.com,Valcea,,Primarie Comuna
POPESTI,primariapopestivl@yahoo.com,Valcea,,Primarie Comuna
PRUNDENI,primprud@yahoo.com,Valcea,,Primarie Comuna
RACOVITA,primracovita@yahoo.com,Valcea,,Primarie Comuna
ROESTI,primroesti@yahoo.com,Valcea,,Primarie Comuna
ROSIILE,primariarosiile_vl@yahoo.com,Valcea,,Primarie Comuna
RUNCU,primaria_runcu@yahoo.com,Valcea,,Primarie Comuna
SALATRUCEL,primariasalatrucel@yahoo.com,Valcea,,Primarie Comuna
SCUNDU,primaria_scundu@yahoo.com,Valcea,,Primarie Comuna
SINESTI,primaria_sinesti@yahoo.com,Valcea,,Primarie Comuna
SIRINEASA,primaria.sirineasa@yahoo.com,Valcea,,Primarie Comuna
SLATIOARA,primaria_slatioara@yahoo.com,Valcea,,Primarie Comuna
STANESTI,primaria@primariastanestivl.ro,Valcea,,Primarie Comuna
STEFANESTI,primariastefanesti@yahoo.com,Valcea,,Primarie Comuna
STOENESTI,primaria.stoenesti@yahoo.com,Valcea,,Primarie Comuna
STOILESTI,primariastoilesti@yahoo.com,Valcea,,Primarie Comuna
STROESTI,primariastroesti@yahoo.com,Valcea,,Primarie Comuna
SUSANI,primariasusani@yahoo.com,Valcea,,Primarie Comuna
SUTESTI,sutesitvl@yahoo.com,Valcea,,Primarie Comuna
TETOIU,primariatetoiu@yahoo.com,Valcea,,Primarie Comuna
TITESTI,primtitesti@yahoo.com,Valcea,,Primarie Comuna
TOMSANI,primariatomsanivl@yahoo.com,Valcea,,Primarie Comuna
VAIDEENI,primaria.vaideeni@yahoo.com,Valcea,,Primarie Comuna
VALEA MARE,as.social_primariavaleamare@yahoo.com,Valcea,,Primarie Comuna
VLADESTI,primaria.vladesti@gmail.com,Valcea,,Primarie Comuna
VOICESTI,primarie_voicesti@yahoo.com,Valcea,,Primarie Comuna
VOINEASA,prvoineasa@yahoo.com,Valcea,,Primarie Comuna
ZATRENI,primaria_zatreni@yahoo.com,Valcea,,Primarie Comuna
MUNICIPIUL VASLUI,pmv@primariavaslui.ro,Vaslui,,Primarie Municipiu
MUNICIPIUL BARLAD,informatica@primariabarlad.ro,Vaslui,,Primarie Municipiu
MUNICIPIUL HUSI,primar@primariahusi.ro,Vaslui,,Primarie Municipiu
ORAS MURGENI,secretarmurgeni@yahoo.com,Vaslui,,Primarie Oras
ORAS NEGRESTI,consiliullocalnegresti@gmail.com,Vaslui,,Primarie Oras
ALBESTI,chicireanu_mioara@yahoo.com,Vaslui,,Primarie Comuna
ALEXANDRU VLAHUTA,primariavlahuta@yahoo.com,Vaslui,,Primarie Comuna
ARSURA,primaria.arsura@yahoo.com,Vaslui,,Primarie Comuna
BACANI,primariabacani@yahoo.com,Vaslui,,Primarie Comuna
BACESTI,primaria.bacesti@yahoo.com,Vaslui,,Primarie Comuna
BALTENI,primariabaltenivs@yahoo.com,Vaslui,,Primarie Comuna
BEREZENI,berezeniprimaria@yahoo.com,Vaslui,,Primarie Comuna
BLAGESTI,primariablagesti@gmail.com,Vaslui,,Primarie Comuna
BOGDANA,primaria_bogdana@yahoo.com,Vaslui,,Primarie Comuna
BOGDANESTI,primbogdanesti@yahoo.com,Vaslui,,Primarie Comuna
BOTESTI,secretar@primariabotesti.ro,Vaslui,,Primarie Comuna
COROIESTI,primariacoroiesti_2007@yahoo.com,Vaslui,,Primarie Comuna
COSTESTI,primariacostesti@clicknet.ro,Vaslui,,Primarie Comuna
CRETESTI,primariacretesti@gmail.com,Vaslui,,Primarie Comuna
DANESTI,primar.danesti.vaslui@gmail.com,Vaslui,,Primarie Comuna
DELENI,primaria@delenivaslui.ro,Vaslui,,Primarie Comuna
DELESTI,primariadelesti@yahoo.com,Vaslui,,Primarie Comuna
DIMITRIE CANTEMIR,primariadtcm@yahoo.com,Vaslui,,Primarie Comuna
DODESTI,primariadodesti@yahoo.com,Vaslui,,Primarie Comuna
DRAGOMIRESTI,primariadragomirestivs@gmail.com,Vaslui,,Primarie Comuna
DRANCENI,primariacomuneidranceni@yahoo.com,Vaslui,,Primarie Comuna
DUDA-EPURENI,primaria_duda_epureni@yahoo.com,Vaslui,,Primarie Comuna
DUMESTI,dumestivs.primarie@yahoo.co.uk,Vaslui,,Primarie Comuna
EPURENI,contact@primariaepureni.ro,Vaslui,,Primarie Comuna
FALCIU,primariafalciu@yahoo.com,Vaslui,,Primarie Comuna
FERESTI,primaria_feresti@yahoo.com,Vaslui,,Primarie Comuna
FRUNTISENI,primariafruntiseni@yahoo.com,Vaslui,,Primarie Comuna
GAGESTI,primariagagesti@yahoo.com,Vaslui,,Primarie Comuna
GARCENI,primariagirceni@gmail.com,Vaslui,,Primarie Comuna
GHERGHESTI,primaria_gherghesti@yahoo.com,Vaslui,,Primarie Comuna
GRIVITA,primaria_grivita2000@yahoo.com,Vaslui,,Primarie Comuna
HOCENI,hoceniprimaria@yahoo.com,Vaslui,,Primarie Comuna
IANA,primaria_iana@yahoo.com,Vaslui,,Primarie Comuna
IBANESTI,primaria_ibanesti_vs@yahoo.com,Vaslui,,Primarie Comuna
IVANESTI,ivanesti_vs@yahoo.com,Vaslui,,Primarie Comuna
IVESTI,primaria_ivesti@yahoo.com,Vaslui,,Primarie Comuna
LAZA,primarialaza@yahoo.com,Vaslui,,Primarie Comuna
LIPOVAT,primarialipovat@yahoo.co.uk,Vaslui,,Primarie Comuna
LUNCA BANULUI,primarialuncabanului@yahoo.com,Vaslui,,Primarie Comuna
MALUSTENI,primaria_malusteni@yahoo.com,Vaslui,,Primarie Comuna
MUNTENII DE JOS,office@munteniidejos.ro,Vaslui,,Primarie Comuna
MUNTENII DE SUS,rodica_buhus@yahoo.com,Vaslui,,Primarie Comuna
OLTENESTI,primaria_oltenesti@yahoo.com,Vaslui,,Primarie Comuna
OSESTI,primaria_osesti@yahoo.com,Vaslui,,Primarie Comuna
PADURENI,cons.local_padureni@yahoo.com,Vaslui,,Primarie Comuna
PERIENI,primariaperieni@yahoo.com,Vaslui,,Primarie Comuna
POCHIDIA,pochidia@yahoo.com,Vaslui,,Primarie Comuna
POGANA,primariapogana@yahoo.com,Vaslui,,Primarie Comuna
POGONESTI,juris_best@yahoo.com,Vaslui,,Primarie Comuna
POIENESTI,primaria_poienesti@yahoo.com,Vaslui,,Primarie Comuna
PUIESTI,primariapuiesti@gmail.com,Vaslui,,Primarie Comuna
PUNGESTI,primaria_pungesti@yahoo.com,Vaslui,,Primarie Comuna
PUSCASI,primariapuscasi@yahoo.com,Vaslui,,Primarie Comuna
RAFAILA,contact@rafaila.ro,Vaslui,,Primarie Comuna
REBRICEA,primariarebricea_vs@yahoo.com,Vaslui,,Primarie Comuna
ROSIESTI,primrosiesti@yahoo.com,Vaslui,,Primarie Comuna
SOLESTI,primariasolesti@rdslink.ro,Vaslui,,Primarie Comuna
STEFAN CEL MARE,primaria@stefancelmarevaslui.ro,Vaslui,,Primarie Comuna
SULETEA,primarie@suletea.ro,Vaslui,,Primarie Comuna
TACUTA,primariatacuta@yahoo.com,Vaslui,,Primarie Comuna
TANACU,tanacu_primaria@yahoo.com,Vaslui,,Primarie Comuna
TATARANI,primaria_tatarani@yahoo.com,Vaslui,,Primarie Comuna
TODIRESTI,primariatodiresti2006@yahoo.com,Vaslui,,Primarie Comuna
TUTOVA,primariatutova@yahoo.com,Vaslui,,Primarie Comuna
VETRISOAIA,primariavetrisoaia@yahoo.com,Vaslui,,Primarie Comuna
VIISOARA,primaria_viisoara_vs@yahoo.com,Vaslui,,Primarie Comuna
VINDEREI,vindereiprimaria@yahoo.com,Vaslui,,Primarie Comuna
VOINESTI,primariavoinesti2007@yahoo.com,Vaslui,,Primarie Comuna
VULTURESTI,primaria.vulturesti@yahoo.com,Vaslui,,Primarie Comuna
VUTCANI,primariavutcani@yahoo.com,Vaslui,,Primarie Comuna
ZAPODENI,primaria_zapodeni_vaslui@yahoo.fr,Vaslui,,Primarie Comuna
ZORLENI,primarie@zorleni.ro,Vaslui,,Primarie Comuna
MUNICIPIUL ADJUD,primariaadjud@gmail.com,Vrancea,,Primarie Municipiu
ORAS PANCIU,primaria.panciu@vrancea.info,Vrancea,,Primarie Oras
BARSESTI,primarie@primariabirsesti.ro,Vrancea,,Primarie Comuna
BILIESTI,contact@primariabiliesti.ro,Vrancea,,Primarie Comuna
BOGHESTI,secretar@boghesti.ro,Vrancea,,Primarie Comuna
BORDESTI,primariabordesti@yahoo.com,Vrancea,,Primarie Comuna
BROSTENI,primariabrosteni@yahoo.com,Vrancea,,Primarie Comuna
CAMPINEANCA,primaria.campineanca@yahoo.com,Vrancea,,Primarie Comuna
CAMPURI,contact@primariacimpuri.ro,Vrancea,,Primarie Comuna
CARLIGELE,cirligeleprimaria@yahoo.com,Vrancea,,Primarie Comuna
CIORASTI,primariaciorasti@yahoo.com,Vrancea,,Primarie Oras
CORBITA,primarie@primariacorbita.ro,Vrancea,,Primarie Comuna
COTESTI,primaria_cotesti@yahoo.com,Vrancea,,Primarie Comuna
DUMBRAVENI,chiritag@yahoo.com,Vrancea,,Primarie Comuna
DUMITRESTI,primariadumitresti@yahoo.com,Vrancea,,Primarie Comuna
FITIONESTI,primar@fitionesti.ro,Vrancea,,Primarie Comuna
GOLESTI,primariagolesti@yahoo.com,Vrancea,,Primarie Comuna
GOLOGANU,primariagologanu@yahoo.com,Vrancea,,Primarie Comuna
GUGESTI,primariagugesti@yahoo.com,Vrancea,,Primarie Comuna
HOMOCEA,primariahomocea@yahoo.com,Vrancea,,Primarie Comuna
JARISTEA,primaria_jaristea@yahoo.com,Vrancea,,Primarie Comuna
JITIA,primarie@jitia.infoprimarie.ro,Vrancea,,Primarie Comuna
MERA,contact@mera.primarievn.ro,Vrancea,,Primarie Comuna
NARUJA,primaria_naruja@yahoo.com,Vrancea,,Primarie Comuna
NEGRILESTI,primaria.negrilesti@yahoo.com,Vrancea,,Primarie Comuna
NEREJU,primarianereju@yahoo.com,Vrancea,,Primarie Comuna
NISTORESTI,primarianistoresti@yahoo.com,Vrancea,,Primarie Comuna
PALTIN,secretarpaltin@yahoo.com,Vrancea,,Primarie Comuna
PAULESTI,primariapaulesti@yahoo.com,Vrancea,,Primarie Comuna
PAUNESTI,primaria@paunesti.ro,Vrancea,,Primarie Comuna
PLOSCUTENI,primariaploscuteni@yahoo.com,Vrancea,,Primarie Comuna
POIANA CRISTEI,poianacristeiprimaria@yahoo.com,Vrancea,,Primarie Comuna
POPESTI,prim_popesti@yahoo.com,Vrancea,,Primarie Comuna
PUFESTI,primaria_pufesti@yahoo.com,Vrancea,,Primarie Comuna
RACOASA,primaria_racoasa2008@yahoo.com,Vrancea,,Primarie Comuna
REGHIU,secretarull@yahoo.com,Vrancea,,Primarie Comuna
RUGINESTI,pr_ruginesti@yahoo.com,Vrancea,,Primarie Comuna
SIHLEA,primar@sihlea.primarievrancea.ro,Vrancea,,Primarie Comuna
SLOBOZIA CIORASTI,primaria_sloboziaciorasti@yahoo.com,Vrancea,,Primarie Oras
SOVEJA,primariasoveja@yahoo.com,Vrancea,,Primarie Comuna
SPULBER,primariaspulber@yahoo.com,Vrancea,,Primarie Comuna
SURAIA,primaria.suraia@yahoo.com,Vrancea,,Primarie Comuna
TAMBOESTI,primaria_timboesti@yahoo.com,Vrancea,,Primarie Comuna
TANASOAIA,primariatanasoaia@vrancea.info,Vrancea,,Primarie Comuna
TATARANU,primariatataranu@yahoo.com,Vrancea,,Primarie Comuna
TULNICI,primarie_tulnici@yahoo.com,Vrancea,,Primarie Comuna
